20.79886, 151.0126, 146.7324, 145.9946, 147.2508, 129.0555, 6.139066, 9.920259, 10.04632, 25.08489, 145.1861, 144.9332, 143.4301, 146.9749, 127.0448, 2.952538, 8.014839, 11.21537, 0
21.18292, 151.3027, 146.7068, 146.0004, 147.4203, 128.6293, 5.757587, 9.961841, 9.772537, 26.00822, 144.732, 144.5727, 143.0823, 146.6419, 125.8647, 2.635, 7.869484, 11.12497, 0
21.03882, 151.3103, 146.495, 145.756, 147.3144, 129.5491, 5.679615, 9.891911, 9.939746, 23.24165, 146.0456, 146.2949, 144.713, 147.8087, 129.4768, 2.918663, 7.913634, 10.6934, 0
19.53362, 150.8808, 146.0885, 145.6392, 147.3637, 129.6348, 5.253148, 10.00878, 9.617482, 25.52049, 144.5945, 143.967, 142.4768, 145.5211, 125.9692, 2.925229, 8.033506, 10.97397, 0
20.57163, 150.4113, 145.8517, 145.4369, 147.108, 128.5132, 5.074894, 10.02295, 9.745802, 25.50939, 145.5104, 145.317, 143.565, 146.6007, 128.0704, 2.771281, 8.079196, 10.73357, 0
21.27948, 150.3409, 146.0844, 145.7455, 147.3861, 128.1284, 5.139155, 10.12415, 9.958741, 26.80785, 144.3179, 143.6774, 142.2141, 145.1546, 125.5121, 2.832067, 8.200733, 10.9898, 0
20.21063, 150.5518, 146.2535, 145.8421, 147.5932, 128.5902, 4.551092, 10.04641, 9.934105, 25.02985, 143.0464, 142.577, 141.474, 144.4642, 125.3484, 3.115207, 8.069033, 10.98193, 0
22.06831, 150.3006, 145.9741, 145.3426, 147.069, 128.2479, 4.181419, 10.21552, 9.930126, 23.05832, 145.1168, 145.0114, 143.4965, 146.8434, 126.9086, 2.823552, 7.986499, 11.08216, 0
23.12107, 149.5052, 145.4152, 144.9101, 146.5366, 127.586, 4.203468, 10.31824, 9.931414, 23.93088, 144.8979, 144.6263, 143.2221, 146.5686, 126.6297, 2.891305, 7.971, 10.91302, 0
21.5315, 150.328, 145.8546, 145.2018, 146.9074, 128.8398, 4.870575, 10.1626, 10.21948, 24.20451, 145.9565, 145.3242, 143.7006, 147.0144, 126.4996, 3.141054, 8.016334, 11.27899, 0
21.08292, 150.0305, 145.8837, 145.557, 147.3443, 128.205, 4.690392, 10.01803, 10.19678, 24.84639, 146.202, 145.53, 144.0891, 147.2642, 126.6011, 3.21662, 7.964077, 10.94978, 0
22.4852, 149.0005, 144.9851, 144.6826, 146.485, 126.9978, 4.315884, 10.26684, 10.14978, 21.89346, 145.2447, 144.8889, 144.0706, 147.1364, 127.6232, 3.450825, 7.857478, 10.92723, 0
22.47939, 149.6415, 145.9443, 145.3704, 146.9407, 127.1888, 4.177951, 9.998925, 9.81017, 21.59424, 145.4597, 145.5911, 144.4997, 148.1871, 128.3641, 3.111875, 7.889687, 10.9862, 0
19.22833, 152.7548, 148.8403, 147.6188, 149.2332, 130.5693, 6.303784, 9.887794, 9.75139, 22.82335, 145.6867, 145.3849, 144.2828, 147.7364, 128.0485, 3.170644, 7.795659, 10.88372, 0
